order_id,customer_id,order_date,product_category,quantity,unit_price,currency,country
ORD-42-0002266,CUST-000233,2025-04-06,sports,7,444.81,RWF,United Kingdom
ORD-42-0002267,CUST-000151,2025-12-29,toys,7,10.42,EUR,Ghana
ORD-42-0002268,CUST-000219,2025-10-16,home,4,292.6,GBP,United Kingdom
ORD-42-0002269,CUST-000235,2025-02-01,sports,4,385.19,KES,Ghana
ORD-42-0002270,CUST-000458,2025-03-12,apparel,4,386.72,EUR,Ghana
ORD-42-0002271,CUST-000093,2025-11-11,unobtainium,-9,301.36,USD,Kenya
ORD-42-0002272,CUST-000277,2025-07-07,electronics,6,435.41,EUR,United States
ORD-42-0002273,CUST-000107,2025-09-20,home,3,212.72,GBP,Kenya
ORD-42-0002274,CUST-000480,2025-09-12,home,1,69.52,RWF,Rwanda
ORD-42-0002275,CUST-000428,2025-06-23,electronics,8,433.9,EUR,Germany
,CUST-000026,2025-05-18,grocery,7,100.12,RWF,United Kingdom
,CUST-000418,2025-10-30,electronics,3,253.84,KES,United States
,CUST-000265,2025-10-31,apparel,4,"61,06",RWF,United States
ORD-42-0002279,CUST-000310,2025-07-02,sports,6,$208.15,EUR,Rwanda
ORD-42-0002280,CUST-000410,2025-04-17,home,8,128.39,USD,Germany
ORD-42-0003469,CUST-000009,2025-12-29,grocery,7,200.75,USD,Ghana
ORD-42-0002282,CUST-000185,2025-07-27,electronics,7,473.02,GBP,kenya
ORD-42-0002283,CUST-000360,2025-11-19,sports,7,438.09,USD,Ghana
ORD-42-0002284,CUST-000374,2025-02-04,home,1,$71.23,EUR,Kenya
ORD-42-0002285,CUST-000290,2025-12-28,apparel,9,78.72,RWF,Rwanda
ORD-42-0002286,CUST-000032,2025-03-02,apparel,5,186.48,RWF,Kenya
ORD-42-0002287,CUST-000215,2025-10-05,apparel,9,482.68,EUR,Ghana
ORD-42-0002288,CUST-000451,2025-11-06,apparel,1,249.28,GBP,Germany
ORD-42-0002289,CUST-000321,2025-06-24,home,10,161.22,USD,Ghana
ORD-42-0002290,CUST-000015,2025-05-06,electronics,3,$456.87,USD,United Kingdom
ORD-42-0002291,CUST-000194,2025-03-01,  unobtainium  ,9,85.7,USD,Rwanda
ORD-42-0002292,CUST-000179,2025-09-09,electronics,7,494.11,USD,Germany
ORD-42-0002293,CUST-000238,2025-06-03,toys,8,68.07,KES,United States
ORD-42-0002294,CUST-000001,2025-07-26,grocery,8,449.87,GBP,Kenya
ORD-42-0002295,CUST-000166,2025-01-30,toys,6,478.5,USD,Germany
ORD-42-0002296,CUST-000253,2025-03-15,apparel,3,110.44,EUR,Kenya
ORD-42-0002297,CUST-000116,2025-01-29,electronics,2,358.92,GBP,United Kingdom
ORD-42-0002298,CUST-000054,2025-08-27,apparel,5,93.13,GBP,Ghana
ORD-42-0002299,CUST-000364,2025-05-10,sports,10,260.44,KES,Ghana
ORD-42-0002300,CUST-000390,2025-10-26,home,7,188.01,EUR,United Kingdom
ORD-42-0002301,CUST-000378,2025-12-15,sports,7,316.31,EUR,Kenya
ORD-42-0002302,CUST-000008,2025-10-20,sports,1,417.85,EUR,Kenya
ORD-42-0002303,CUST-000204,2025-07-20,electronics,10,240.91,GBP,Kenya
ORD-42-0002304,  CUST-000322  ,2025-03-12,grocery,8,496.36,RWF,United Kingdom
ORD-42-0002305,CUST-000135,2025-03-28,grocery,2,372.74,KES,Ghana
ORD-42-0002306,CUST-000173,2025-09-28,home,6,403.69,RWF,United Kingdom
ORD-42-0002307,CUST-000234,2025-01-27,electronics,6,381.87,GBP,Rwanda
ORD-42-0001924,CUST-000401,2025-06-28,grocery,1,482.41,EUR,Rwanda
ORD-42-0002309,CUST-000117,2025-05-12,electronics,2,275.68,GBP,Kenya
ORD-42-0002310,CUST-000448,2025-07-08,home,8,218.65,USD,United Kingdom
ORD-42-0002311,CUST-000094,2025-06-12,toys,4,71.71,EUR,Rwanda
ORD-42-0002312,CUST-000102,2025-07-04,toys,10,390.19,KES,United Kingdom
ORD-42-0002313,CUST-000269,2025-12-08,toys,6,270.19,KES,Kenya
ORD-42-0002314,CUST-000192,2025-10-12,electronics,3,317.82,KES,Kenya
ORD-42-0002315,CUST-000432,2025-10-16,toys,10,212.58,EUR,Ghana
ORD-42-0002316,CUST-000026,2025-06-10,home,7,$450.58,RWF,Germany
ORD-42-0002317,CUST-000240,2025-07-21,apparel,5,"1,18",GBP,United States
ORD-42-0002318,CUST-000285,2025-01-24,home,4,$461.60,KES,United Kingdom
ORD-42-0002319,CUST-000492,2025-11-28,electronics,7,71.01,RWF,Kenya
ORD-42-0002320,CUST-000392,2025-08-30,grocery,3,323.4,RWF,UNITED KINGDOM
ORD-42-0002321,CUST-000100,2025-08-27,home,2,113.93,GBP,Kenya
ORD-42-0002322,CUST-000458,2025-06-10,electronics,10,472.23,EUR,Kenya
ORD-42-0002323,CUST-000228,2025-10-21,sports,5,380.53,USD,United States
ORD-42-0002324,CUST-000061,2025-04-10,home,9,52.2,KES,Germany
ORD-42-0002325,CUST-000119,2025-01-28,grocery,5,411.3,KES,United States
ORD-42-0002326,  CUST-000313  ,2025-05-14,apparel,2,440.23,GBP,Ghana
ORD-42-0002327,CUST-000487,2025-12-12,grocery,5,57.31,RWF,Germany
ORD-42-0002328,CUST-000300,2025-10-07,sports,8,379.47,EUR,United Kingdom
ORD-42-0002329,CUST-000053,2025-11-17,sports,10,$479.91,GBP,Kenya
ORD-42-0002330,CUST-000446,2025-01-26,grocery,7,211.42,USD,Ghana
ORD-42-0002331,CUST-000432,2025-08-13,home,9,165.09,GBP,Ghana
ORD-42-0002332,CUST-000043,2025-12-26,electronics,8,122.13,RWF,Kenya
ORD-42-0002333,CUST-000303,2025-05-24,sports,5,52.88,RWF,United Kingdom
ORD-42-0001721,CUST-000311,2025-03-18,grocery,10,259.96,RWF,Rwanda
ORD-42-0002335,CUST-000309,2025-11-07,toys,2,288.24,USD,Kenya
ORD-42-0001826,CUST-000185,2025-03-10,sports,10,211.49,RWF,United States
ORD-42-0002337,CUST-000382,2025-12-12,home,8,426.26,KES,United Kingdom
ORD-42-0002338,CUST-000020,2025-06-11,sports,7,334.87,USD,Kenya
ORD-42-0002339,CUST-000291,2025-10-01,electronics,6,50.3,RWF,  Rwanda  
ORD-42-0002340,CUST-000374,2025-05-13,  home  ,-6,409.37,GBP,Ghana
ORD-42-0002341,CUST-000499,2025-08-27,home,8,392.07,GBP,Germany
ORD-42-0002342,CUST-000358,2025-02-10,home,3,105.48,KES,United States
ORD-42-0002343,CUST-000165,2025-06-10,home,3,422.52,USD,Ghana
ORD-42-0002344,CUST-000181,not-a-date,toys,4,158.95,GBP,Rwanda
ORD-42-0002345,CUST-000469,2025-11-16,sports,7,157.15,RWF,United States
ORD-42-0002346,CUST-000096,2025-06-20,apparel,5,428.13,RWF,Ghana
ORD-42-0002347,CUST-000173,2025-05-22,home,3,479.69,GBP,Rwanda
ORD-42-0002348,CUST-000058,2025-09-26,toys,5,454.51,KES,Ghana
ORD-42-0002349,CUST-000388,2025-03-21,toys,3,199.59,USD,Kenya
ORD-42-0002350,CUST-000048,2025-11-16,sports,10,457.43,RWF,Ghana
ORD-42-0002351,CUST-000075,2025-07-11,toys,6,198.98,RWF,
ORD-42-0002352,CUST-000433,2025-08-04,toys,10,485.4,GBP,Kenya
ORD-42-0002353,CUST-000227,2025-12-12,apparel,9,78.35,GBP,Rwanda
ORD-42-0002354,CUST-000254,2027-11-09,sports,4,123.43,EUR,Germany
ORD-42-0002355,CUST-000332,2025-09-13,apparel,1,149.1,USD,United Kingdom
ORD-42-0002356,CUST-000248,2025-05-22,grocery,9,276.06,KES,KENYA
ORD-42-0002357,CUST-000212,2025-09-28,toys,10,200.41,KES,Germany
ORD-42-0002358,CUST-000383,2025-08-21,sports,6,401.91,GBP,Germany
ORD-42-0002359,CUST-000190,2025-06-29,apparel,6,"270,64",USD,United States
ORD-42-0002360,CUST-000069,2025-07-21,sports,4,$397.98,KES,Kenya
ORD-42-0002361,CUST-000050,2025-04-17,sports,8,"268,14",USD,United Kingdom
ORD-42-0002362,CUST-000117,2025-07-07,sports,9,410.72,EUR,Germany
ORD-42-0002363,CUST-000138,2025-03-13,electronics,8,309.78,RWF,United Kingdom
ORD-42-0002364,  CUST-000224  ,2025-11-29,apparel,1,"280,42",KES,United States
ORD-42-0002365,CUST-000030,2025-07-08,grocery,3,32.82,GBP,Rwanda
ORD-42-0002366,CUST-000489,2025-08-13,toys,5,473.73,USD,United States
ORD-42-0002367,CUST-000307,2025-04-25,grocery,3,493.12,EUR,United States
ORD-42-0002368,CUST-000232,2025-07-27,toys,5,165.94,KES,United Kingdom
ORD-42-0002369,CUST-000485,2025-06-07,apparel,9,490.11,KES,Ghana
,CUST-000442,2025-12-29,toys,1,356.34,GBP,United Kingdom
ORD-42-0002371,CUST-000062,2025-11-26,toys,2,265.36,EUR,UNITED STATES
ORD-42-0002372,CUST-000100,2025-08-27,  toys  ,3,418.03,USD,United States
ORD-42-0002373,CUST-000476,2025-04-23,sports,2,166.56,USD,Germany
ORD-42-0002374,CUST-000294,2025-01-08,sports,7,402.65,RWF,United States
ORD-42-0002375,CUST-000243,2025-10-23,home,3,48.84,GBP,Kenya
ORD-42-0002376,CUST-000363,2025-05-26,home,8,46.28,GBP,Germany
ORD-42-0002377,CUST-000103,2025-09-07,  home  ,2,170.52,USD,United Kingdom
ORD-42-0002378,CUST-000132,2025-12-22,toys,1,491.02,USD,  United States  
ORD-42-0002379,CUST-000192,2025-11-14,apparel,1,481.84,KES,Rwanda
ORD-42-0002380,CUST-000003,2025-07-18,grocery,5,14.8,KES,United Kingdom
ORD-42-0002381,CUST-000192,2025-11-27,apparel,4,318.6,RWF,Kenya
ORD-42-0002382,CUST-000275,2025-09-12,home,2,436.18,EUR,United Kingdom
ORD-42-0002383,CUST-000192,2025-03-14,apparel,8,353.48,EUR,United Kingdom
ORD-42-0002384,CUST-000077,2025-05-19,electronics,10,20.35,KES,Rwanda
ORD-42-0002385,CUST-000414,2025-07-26,home,2,$175.18,EUR,United Kingdom
ORD-42-0002386,CUST-000266,2025-10-08,electronics,8,97.39,EUR,United Kingdom
ORD-42-0002387,CUST-000472,2025-07-13,grocery,9,416.05,RWF,Rwanda
ORD-42-0002388,CUST-000343,2025-03-24,electronics,6,123.86,EUR,Kenya
ORD-42-0002389,CUST-000492,2025-04-25,apparel,7,21.75,USD,Germany
ORD-42-0002390,CUST-000416,2025-01-29,sports,10,"50,29",KES,Rwanda
ORD-42-0002391,CUST-000340,2025-01-31,home,9,281.94,KES,United Kingdom
ORD-42-0002392,CUST-000202,2025-03-28,sports,4,142.0,EUR,Germany
ORD-42-0002393,CUST-000391,2025-09-22,home,7,$202.71,RWF,Rwanda
ORD-42-0002394,CUST-000252,2025-12-20,grocery,2,161.44,RWF,United Kingdom
ORD-42-0002395,CUST-000200,2025-07-29,grocery,5,385.65,USD,United Kingdom
ORD-42-0002396,CUST-000426,2025-12-11,apparel,2,154.25,KES,United States
ORD-42-0002397,CUST-000461,2025-03-15,toys,3,320.83,USD,United Kingdom
ORD-42-0002398,CUST-000015,2025-12-08,home,7,94.93,KES,Rwanda
ORD-42-0002399,CUST-000422,2025-01-16,grocery,9,262.47,EUR,United Kingdom
ORD-42-0002400,CUST-000190,2025-01-18,sports,1,455.42,USD,Germany
,CUST-000487,2025-09-28,apparel,6,37.41,EUR,Germany
ORD-42-0002402,CUST-000106,2025-03-15,sports,10,8.78,RWF,Kenya
ORD-42-0002403,CUST-000461,2028-04-25,electronics,5,3.36,EUR,United States
ORD-42-0002404,,2025-07-16,apparel,7,413.46,GBP,Germany
ORD-42-0002405,CUST-000023,2025-10-14,apparel,10,123.84,GBP,Germany
ORD-42-0002406,CUST-000349,2025-03-15,sports,5,103.23,GBP,Germany
ORD-42-0002407,CUST-000354,2025-12-27,grocery,7,189.19,EUR,Germany
ORD-42-0002408,CUST-000130,2025-02-28,electronics,7,21.86,RWF,Kenya
ORD-42-0002409,CUST-000340,2025-01-13,apparel,2,319.16,USD,Kenya
ORD-42-0002410,CUST-000462,2025-04-26,electronics,3,$268.93,EUR,United States
ORD-42-0002411,CUST-000132,2025-01-18,sports,7,143.12,GBP,Ghana
ORD-42-0002412,CUST-000439,2025-03-16,home,2,380.73,RWF,Kenya
ORD-42-0002413,CUST-000487,2025-11-18,toys,8,101.19,KES,Rwanda
ORD-42-0002414,CUST-000241,2025-05-01,electronics,2,115.09,RWF,Kenya
ORD-42-0002415,CUST-000043,2025-01-11,unobtainium,4,218.54,GBP,Germany
ORD-42-0002416,CUST-000379,2025-10-20,grocery,10,384.79,KES,
ORD-42-0002417,CUST-000394,not-a-date,sports,6,22.84,USD,Kenya
ORD-42-0002418,CUST-000175,not-a-date,apparel,6,231.56,USD,Germany
ORD-42-0002419,CUST-000195,2025-10-15,home,9,32.76,EUR,United States
ORD-42-0002420,CUST-000100,2025-07-14,sports,8,13.63,RWF,Rwanda
ORD-42-0002421,CUST-000432,2025-08-29,toys,9,144.62,EUR,Kenya
ORD-42-0002422,CUST-000281,2025-07-23,electronics,2,342.7,RWF,United Kingdom
ORD-42-0002423,CUST-000274,not-a-date,toys,3,362.32,GBP,Ghana
ORD-42-0002424,CUST-000020,2025-10-20,electronics,4,3.94,USD,United Kingdom
ORD-42-0002425,CUST-000030,2025-06-17,toys,2,428.64,USD,United Kingdom
ORD-42-0002426,CUST-000280,2025-11-25,electronics,8,$468.67,RWF,Ghana
ORD-42-0002427,CUST-000352,2025-02-20,grocery,8,455.21,EUR,United States
ORD-42-0002428,CUST-000252,2025-02-22,home,6,490.09,RWF,Germany
ORD-42-0002429,CUST-000471,2025-10-15,grocery,9,439.84,EUR,Kenya
ORD-42-0000568,CUST-000147,2025-02-09,sports,3,481.56,RWF,Ghana
ORD-42-0002431,CUST-000452,2025-10-11,home,1,216.44,GBP,Kenya
ORD-42-0002432,CUST-000022,2025-05-11,grocery,9,425.99,RWF,Kenya
ORD-42-0002433,CUST-000431,2025-02-15,home,4,471.0,RWF,Germany
ORD-42-0002434,CUST-000236,2025-05-15,grocery,7,232.3,GBP,Ghana
ORD-42-0002435,CUST-000341,2025-06-11,apparel,9,$103.75,EUR,United States
ORD-42-0002436,CUST-000098,2025-03-16,  apparel  ,10,182.34,RWF,United Kingdom
ORD-42-0002437,CUST-000442,2025-06-06,home,5,107.54,EUR,Germany
ORD-42-0002438,CUST-000056,2025-03-30,sports,8,150.86,KES,Germany
ORD-42-0002439,CUST-000027,2025-09-21,apparel,6,276.29,EUR,United States
ORD-42-0002440,CUST-000197,2025-04-12,grocery,3,471.66,USD,United States
ORD-42-0002441,CUST-000106,2025-06-18,toys,3,137.39,KES,Kenya
ORD-42-0002442,CUST-000329,2025-06-10,toys,4,76.19,GBP,Germany
ORD-42-0002443,CUST-000126,2025-10-27,grocery,6,305.57,KES,United Kingdom
ORD-42-0002444,,2025-02-14,electronics,2,393.69,USD,
ORD-42-0002445,CUST-000005,2025-12-05,home,2,"157,33",GBP,Kenya
ORD-42-0002446,CUST-000381,2025-10-16,apparel,-5,420.5,GBP,United Kingdom
ORD-42-0002447,CUST-000466,2025-07-24,toys,8,238.07,EUR,Ghana
ORD-42-0002448,CUST-000156,2025-11-11,toys,3,450.51,EUR,Kenya
ORD-42-0002449,CUST-000213,2025-11-02,toys,10,205.43,KES,United Kingdom
ORD-42-0002450,CUST-000322,2025-05-06,sports,5,345.29,EUR,Rwanda
ORD-42-0002451,CUST-000340,2025-10-18,grocery,2,378.08,EUR,  Germany  
ORD-42-0001750,CUST-000243,2025-06-21,grocery,3,383.8,KES,United States
ORD-42-0002453,CUST-000419,2033-10-28,grocery,10,286.38,RWF,Rwanda
ORD-42-0002454,CUST-000497,2025-04-25,sports,10,172.57,GBP,Rwanda
ORD-42-0002455,CUST-000454,2025-06-26,  electronics  ,3,68.34,GBP,United States
ORD-42-0002456,CUST-000202,2025-10-17,electronics,4,480.83,GBP,Ghana
ORD-42-0003345,CUST-000365,2025-11-20,home,10,491.8,RWF,  Rwanda  
ORD-42-0002458,CUST-000319,2025-03-05,grocery,3,183.24,GBP,Kenya
ORD-42-0002459,CUST-000263,2025-08-11,toys,1,245.31,EUR,Rwanda
ORD-42-0002460,CUST-000333,2025-09-01,sports,5,132.29,RWF,Ghana
ORD-42-0002461,CUST-000021,2025-08-15,sports,8,330.05,GBP,United Kingdom
ORD-42-0002462,CUST-000017,2025-10-27,toys,1,367.59,USD,Ghana
ORD-42-0002463,CUST-000195,2025-09-21,grocery,7,194.81,GBP,United States
ORD-42-0002464,CUST-000193,2025-07-14,home,9,426.96,RWF,Germany
ORD-42-0002465,CUST-000363,2025-07-10,apparel,6,359.84,KES,Kenya
ORD-42-0002466,CUST-000251,2025-08-10,home,2,456.77,USD,United States
ORD-42-0002467,CUST-000468,2025-07-22,toys,2,12.48,EUR,Rwanda
ORD-42-0002468,CUST-000125,2025-11-24,apparel,6,33.41,KES,Kenya
ORD-42-0002469,CUST-000399,2025-11-18,electronics,1,361.83,GBP,UNITED KINGDOM
ORD-42-0002470,CUST-000037,2025-10-14,unobtainium,8,$315.87,GBP,United States
ORD-42-0002471,CUST-000055,2025-02-22,electronics,1,352.37,EUR,United States
ORD-42-0002472,CUST-000475,2025-11-21,apparel,2,359.41,USD,Rwanda
ORD-42-0002473,CUST-000222,2025-01-15,apparel,4,25.95,USD,Germany
ORD-42-0002474,  CUST-000165  ,2025-02-15,toys,4,238.55,EUR,United States
ORD-42-0002475,CUST-000254,not-a-date,sports,3,235.14,KES,Rwanda
ORD-42-0002476,CUST-000227,2025-09-29,toys,1,$40.70,EUR,Ghana
ORD-42-0002477,CUST-000074,2025-03-30,toys,4,350.28,USD,Kenya
ORD-42-0002639,CUST-000096,2025-07-21,apparel,3,197.94,KES,Ghana
ORD-42-0002479,CUST-000308,2025-06-04,toys,5,109.91,GBP,Ghana
ORD-42-0002480,CUST-000377,2025-08-31,toys,1,327.77,GBP,  GHANA  
ORD-42-0002481,CUST-000387,2025-10-11,electronics,1,32.33,GBP,United States
ORD-42-0002482,CUST-000031,2025-02-18,grocery,2,337.34,RWF,Rwanda
ORD-42-0002483,CUST-000382,2025-01-21,electronics,6,294.48,GBP,United States
ORD-42-0002484,CUST-000349,2025-02-25,sports,2,285.03,GBP,Germany
ORD-42-0002485,CUST-000184,2025-05-01,home,8,150.82,RWF,Ghana
ORD-42-0002486,CUST-000280,2025-09-26,apparel,10,86.11,GBP,Germany
ORD-42-0002487,CUST-000239,2025-05-10,home,7,232.35,RWF,Germany
ORD-42-0002488,CUST-000079,2025-10-21,sports,7,210.38,USD,Kenya
ORD-42-0002489,CUST-000404,2025-07-23,grocery,3,$200.31,USD,Germany
ORD-42-0002490,CUST-000406,2025-01-28,apparel,3,296.88,EUR,Kenya
ORD-42-0002491,  CUST-000049  ,2025-12-24,grocery,8,"75,80",GBP,Kenya
ORD-42-0002492,CUST-000012,2025-04-22,grocery,3,152.46,KES,Ghana
ORD-42-0002493,CUST-000117,not-a-date,grocery,10,362.14,RWF,Germany
ORD-42-0002494,CUST-000486,2025-10-12,grocery,1,177.33,USD,Rwanda
ORD-42-0002495,CUST-000488,2025-07-20,sports,8,304.3,EUR,Kenya
ORD-42-0002496,CUST-000266,2025-04-23,apparel,7,245.76,GBP,United States
ORD-42-0002497,CUST-000082,2025-07-12,sports,5,342.34,RWF,United Kingdom
ORD-42-0002498,CUST-000063,2025-03-01,apparel,9,141.67,GBP,United States
ORD-42-0002499,CUST-000443,2025-10-28,home,10,485.24,USD,Rwanda
ORD-42-0002500,CUST-000229,2025-06-26,grocery,4,105.52,GBP,United States
ORD-42-0002501,CUST-000120,2025-07-25,sports,8,$393.62,KES,Ghana
ORD-42-0002502,CUST-000296,2025-07-16,sports,4,451.03,GBP,United States
ORD-42-0002503,CUST-000294,2025-09-06,sports,10,305.08,EUR,Germany
ORD-42-0002504,CUST-000289,2025-05-06,electronics,6,255.97,USD,Germany
ORD-42-0002505,CUST-000385,2025-10-18,toys,6,41.57,RWF,Germany
ORD-42-0002506,CUST-000309,2025-08-18,electronics,8,195.4,EUR,Ghana
ORD-42-0002507,CUST-000365,2025-10-20,home,1,237.4,EUR,United States
ORD-42-0002508,CUST-000002,2025-07-18,home,10,$241.79,EUR,Ghana
ORD-42-0002509,CUST-000490,2025-07-22,grocery,6,302.78,KES,Kenya
ORD-42-0002510,CUST-000422,2025-02-05,apparel,10,302.94,GBP,United States
ORD-42-0002511,CUST-000032,2025-09-24,toys,9,$141.95,RWF,Germany
ORD-42-0002512,CUST-000359,2025-12-27,home,5,102.92,GBP,Rwanda
ORD-42-0002513,CUST-000015,2025-02-02,sports,7,40.28,RWF,Kenya
ORD-42-0002514,CUST-000229,2025-02-15,grocery,9,79.33,RWF,Ghana
ORD-42-0002515,CUST-000056,2025-08-14,grocery,5,99.69,KES,Germany
ORD-42-0002516,CUST-000146,2025-10-10,toys,3,162.08,USD,Rwanda
ORD-42-0002517,CUST-000027,2025-07-18,toys,8,185.04,GBP,United States
ORD-42-0002518,CUST-000193,2025-03-26,electronics,7,323.52,RWF,Kenya
ORD-42-0002519,,2025-02-22,electronics,5,"162,68",KES,Rwanda
ORD-42-0002520,CUST-000453,2025-04-15,electronics,3,248.84,USD,Kenya
ORD-42-0002521,CUST-000078,2025-11-10,toys,3,470.12,EUR,Rwanda
ORD-42-0002522,CUST-000387,2025-07-01,home,6,41.5,GBP,Rwanda
ORD-42-0002523,CUST-000253,2025-06-10,toys,1,262.81,RWF,United States
ORD-42-0002524,CUST-000080,2025-03-27,electronics,4,224.8,USD,
ORD-42-0002525,CUST-000117,2025-09-01,electronics,9,13.09,EUR,Germany
ORD-42-0002526,CUST-000022,2025-12-11,apparel,4,475.03,EUR,UNITED KINGDOM
ORD-42-0002527,  CUST-000164  ,2025-07-20,grocery,7,10.61,GBP,Germany
ORD-42-0002528,CUST-000013,2025-01-24,sports,7,275.47,USD,Kenya
ORD-42-0002529,CUST-000302,2025-12-14,apparel,4,291.79,USD,Ghana
ORD-42-0002530,CUST-000360,not-a-date,toys,6,255.07,EUR,Germany
ORD-42-0002531,CUST-000109,2025-10-16,toys,1,457.69,KES,ghana
ORD-42-0002532,CUST-000137,2025-03-23,home,9,194.82,EUR,United Kingdom
ORD-42-0002533,  CUST-000132  ,2025-07-14,apparel,6,449.07,RWF,Rwanda
ORD-42-0002534,CUST-000334,2025-08-08,grocery,1,223.33,KES,Germany
ORD-42-0002535,CUST-000105,2025-09-29,electronics,1,194.34,USD,United States
ORD-42-0002536,CUST-000478,2025-09-18,apparel,10,368.12,GBP,United States
ORD-42-0002537,CUST-000346,2025-09-14,toys,5,181.11,USD,United States
ORD-42-0002538,CUST-000321,2025-09-06,toys,5,109.19,USD,Ghana
ORD-42-0002539,CUST-000007,2025-09-13,apparel,6,103.97,RWF,United States
ORD-42-0002540,CUST-000168,2025-05-12,grocery,10,377.18,RWF,Germany
ORD-42-0002541,CUST-000288,2025-03-02,home,4,39.76,USD,RWANDA
ORD-42-0002542,CUST-000437,2025-12-17,toys,1,428.73,GBP,rwanda
ORD-42-0002543,CUST-000156,2025-05-19,grocery,10,480.64,USD,Rwanda
ORD-42-0002544,CUST-000189,2025-09-13,sports,4,485.5,GBP,Rwanda
ORD-42-0002545,CUST-000144,2025-06-02,sports,1,"149,44",USD,Rwanda
ORD-42-0002546,CUST-000155,2025-10-21,home,8,465.13,EUR,Rwanda
ORD-42-0002547,CUST-000471,2025-02-10,sports,1,440.26,RWF,Kenya
ORD-42-0002548,CUST-000008,2025-11-05,electronics,4,$228.17,KES,United States
ORD-42-0002549,CUST-000286,2025-08-15,home,1,351.74,RWF,Rwanda
ORD-42-0002550,CUST-000375,2025-01-12,apparel,4,33.51,RWF,Rwanda
ORD-42-0002551,CUST-000020,2025-04-22,grocery,8,206.8,USD,United Kingdom
ORD-42-0002552,CUST-000460,2025-12-10,sports,2,479.76,GBP,UNITED STATES
ORD-42-0002553,,2025-05-01,apparel,5,13.18,GBP,Kenya
ORD-42-0002554,CUST-000121,2025-01-13,grocery,1,497.92,USD,United Kingdom
ORD-42-0002555,CUST-000428,2025-05-24,toys,8,$396.19,USD,Ghana
ORD-42-0002556,CUST-000187,2025-11-17,toys,6,228.67,RWF,United Kingdom
ORD-42-0002557,CUST-000084,2025-06-24,sports,6,363.37,KES,Kenya
ORD-42-0002558,CUST-000165,2025-02-08,home,7,87.81,RWF,Ghana
ORD-42-0002559,CUST-000240,2025-07-08,home,3,407.3,RWF,UNITED STATES
ORD-42-0002560,  CUST-000278  ,2025-06-07,home,7,44.14,GBP,KENYA
ORD-42-0002561,CUST-000171,2025-07-02,  sports  ,8,225.93,KES,United States
ORD-42-0002562,CUST-000085,2025-12-11,home,9,459.23,EUR,United Kingdom
ORD-42-0002563,CUST-000175,2025-03-31,sports,3,425.7,KES,Kenya
ORD-42-0002564,CUST-000418,2025-09-18,sports,7,41.79,RWF,rwanda
ORD-42-0002565,CUST-000257,2025-03-29,electronics,9,52.8,USD,Ghana
ORD-42-0002566,CUST-000479,2025-03-26,sports,3,370.12,GBP,Germany
ORD-42-0002567,CUST-000060,2025-07-19,sports,6,274.68,RWF,United Kingdom
ORD-42-0002568,CUST-000337,2025-06-14,apparel,10,176.22,RWF,United States
ORD-42-0002712,CUST-000385,2025-11-08,apparel,8,78.69,EUR,United States
ORD-42-0002570,CUST-000001,2025-04-18,electronics,8,73.03,USD,United States
ORD-42-0002571,CUST-000487,2025-07-29,apparel,7,152.13,EUR,United Kingdom
ORD-42-0002572,CUST-000327,2025-11-13,apparel,1,9.09,GBP,Rwanda
ORD-42-0002571,CUST-000107,2025-09-28,sports,2,34.44,RWF,Rwanda
ORD-42-0002574,CUST-000217,2025-07-02,sports,7,6.27,KES,Ghana
ORD-42-0002575,CUST-000176,2025-06-17,home,4,152.59,KES,United Kingdom
ORD-42-0002576,CUST-000471,2025-05-02,sports,10,"297,07",RWF,Rwanda
,CUST-000256,2025-07-22,home,1,128.64,RWF,Germany
ORD-42-0002578,CUST-000386,2025-04-01,electronics,7,344.61,KES,Ghana
ORD-42-0002579,CUST-000486,2025-01-16,grocery,1,190.6,RWF,Rwanda
ORD-42-0002580,CUST-000244,2025-08-25,toys,2,42.4,USD,Germany
ORD-42-0002581,CUST-000195,2025-07-13,apparel,10,492.02,USD,Ghana
ORD-42-0002582,CUST-000159,2025-03-25,sports,8,109.06,RWF,Rwanda
ORD-42-0002583,CUST-000006,2025-01-16,apparel,10,431.5,USD,United Kingdom
,CUST-000228,2025-11-27,toys,3,$232.13,KES,Germany
ORD-42-0002585,CUST-000411,2025-04-02,sports,1,127.35,USD,United States
ORD-42-0002586,CUST-000265,2025-04-25,apparel,8,147.4,EUR,Rwanda
ORD-42-0002587,CUST-000149,2025-02-28,home,7,55.73,EUR,Rwanda
ORD-42-0002588,CUST-000102,2025-04-30,grocery,4,3.84,EUR,Germany
ORD-42-0002589,CUST-000023,2025-07-31,apparel,4,170.7,KES,germany
ORD-42-0003296,CUST-000118,2025-01-01,grocery,2,51.67,EUR,Kenya
ORD-42-0003533,CUST-000380,2025-02-26,toys,1,219.61,GBP,United States
ORD-42-0002592,CUST-000221,2025-12-22,sports,9,448.95,GBP,United States
ORD-42-0002593,CUST-000279,2025-11-08,grocery,8,17.73,RWF,United Kingdom
ORD-42-0002594,CUST-000360,2026-03-10,electronics,2,44.53,GBP,Germany
ORD-42-0002595,CUST-000206,2025-04-17,apparel,3,61.38,EUR,Rwanda
ORD-42-0002596,CUST-000293,2025-09-28,sports,4,223.6,KES,Ghana
ORD-42-0002597,  CUST-000286  ,2025-08-20,grocery,2,485.46,EUR,United Kingdom
